"fecha_de_autorizaci_n","tipo_de_solicitud","solicitante_importador","ium","principio_activo1","concentraci_n_delmedicamento1","unidad_medida1","principio_activo2","concentraci_n_del_medicamento2","unidad_medida2","forma_farmac_utica","nombre_comercial_","cantidad_solicitada","presentaci_n_comercial","diagnostico_cie_1no_reporta","c_digo_diagnostico_cie_10"
"2025-04-29T05:00:00.000","PACIENTE ESPECIFICO","GLOBAL SERVICE PHARMACEUTICAL S.A.S.","1P1012181004100","CLORURO DE POTASIO","1500","mg","NO APLICA","NO APLICA","NO APLICA","TABLETA","NO REPORTADO","9","FRASCOS X 100 TABLETAS","OTRAS ENFERMEDADES RENALES TUBULOINTERSTICIALES ESPECIFICADAS","N158"
"2025-04-29T05:00:00.000","PACIENTE ESPECIFICO","VALENTECH PHARMA COLOMBIA SAS","2E1063651000102","ELEXACAFTOR / TEZACAFTOR / IVACAFTOR","100/50/150","mg","NO APLICA","NO APLICA","NO APLICA","TABLETA","TRIKAFTA","3","CAJAS X 28 DOSIS

CADA CAJA CONTIENE KIT POR 84 TABLETAS, DE ELEXACAFTOR 50mg/ TEZACAFTOR 25mg / IVACAFTOR 37,5mg (56 TABLETAS) & DE IVACAFTOR 75mg (28 TABLETAS)","FIBROSIS QUISTICA CON OTRAS MANIFESTACIONES","E848"
"2025-04-29T05:00:00.000","PACIENTE ESPECIFICO","VALENTECH PHARMA COLOMBIA SAS","2E1063651000102","ELEXACAFTOR / TEZACAFTOR / IVACAFTOR","100/50/150","mg","NO APLICA","NO APLICA","NO APLICA","TABLETA","TRIKAFTA","6","CAJAS X 28 DOSIS

CADA CAJA CONTIENE KIT POR 84 TABLETAS, DE ELEXACAFTOR 50mg/ TEZACAFTOR 25mg / IVACAFTOR 37,5mg (56 TABLETAS) & DE IVACAFTOR 75mg (28 TABLETAS)","FIBROSIS QUISTICA CON MANIFESTACIONES PULMONARES","E840"
"2025-04-29T05:00:00.000","PACIENTE ESPECIFICO","VALENTECH PHARMA COLOMBIA SAS","2E1063641000102","ELEXACAFTOR / TEZACAFTOR / IVACAFTOR","200/100/300","mg","NO APLICA","NO APLICA","NO APLICA","TABLETA DE LIBERACION NO MODIFICADA","TRIKAFTA","3","CAJA X 28 DOSIS (KIT POR 84 TABLETAS DE ELEXACAFTOR 100 MG/ TEZACAFTOR 50 MG / IVACAFTOR 75 MG (56 TABLETAS) & IVACAFTOR 150 MG (28 TABLETAS) )","FIBROSIS QUISTICA CON MANIFESTACIONES INTESTINALES","E841"
"2025-04-29T05:00:00.000","PACIENTE ESPECIFICO","GLOBAL THERAPEUTICS S.A.S - GLOBAL MARKET ALLIANCE S.A.S.","1A1014981000100","AZTREONAM LISINA","75","mg","NO APLICA","NO APLICA","NO APLICA","POLVO PARA NEBULIZAR","CAYSTON","3","CAJAS X 84 VIALES","FIBROSIS QUISTICA, SIN OTRA ESPECIFICACION","E849"
"2025-04-29T05:00:00.000","PACIENTE ESPECIFICO","GLOBAL THERAPEUTICS S.A.S","1T1001911004100","TOLVAPTAN","15","mg","NO APLICA","NO APLICA","NO APLICA","TABLETA","TOLVAHEAL","27","CAJAS X 10 TABLETAS","RIÑON POLIQUISTICO, TIPO ADULTO","Q612"
"2025-04-29T05:00:00.000","PACIENTE ESPECIFICO","GLOBAL THERAPEUTICS S.A.S","1P1012181009100","CLORURO DE POTASIO","1500","mg","NO APLICA","NO APLICA","NO APLICA","TABLETA","NO REPORTADO","30","FRASCOS X 100 TABLETAS","DEFICIENCIA DE MAGNESIO","E612"
"2025-04-29T05:00:00.000","PACIENTE ESPECIFICO","VALENTECH PHARMA COLOMBIA SAS","1C1039371000100","CASIMERSEN","50","mg/mL","NO APLICA","NO APLICA","NO APLICA","SOLUCIÓN INYECTABLE","AMONDYS 45","156","CAJAS X 1 VIAL X 2mL","DISTROFIA MUSCULAR","G710"
"2025-04-28T05:00:00.000","MÁS DE UN PACIENTE","REPREFARCO SAS","1M1006061026100","MIDAZOLAM","5","mg/mL","NO APLICA","NO APLICA","NO APLICA","SOLUCIÓN INYECTABLE","NO REPORTADO","3200","CAJAS X 10 AMPOLLAS X 10 mL","INSOMNIO NO ORGANICO","F510"
"2025-04-28T05:00:00.000","PACIENTE ESPECIFICO","AUDIFARMA S.A.","1A1000141000100","ATALURENO","250","mg","NO APLICA","NO APLICA","NO APLICA","POLVO GRANULADO PARA RECONSTITUIR A SUSPENSIÓN ORAL","TRANSLARNA","18","CAJAS X 30 SOBRES","DISTROFIA MUSCULAR","G710"
"2025-04-28T05:00:00.000","PACIENTE ESPECIFICO","AUDIFARMA S.A.","1A1000141000100","ATALUREN","250","mg","NO APLICA","NO APLICA","NO APLICA","POLVO GRANULADO PARA RECONSTITUIR A SUSPENSIÓN ORAL","TRANSLARNA","18","CAJAS X 30 SOBRES","DISTROFIA MUSCULAR","G710"
"2025-04-28T05:00:00.000","MÁS DE UN PACIENTE","GENFAR S.A.","1Q1032731002100","QUETIAPINA","50","mg","NO APLICA","NO APLICA","NO APLICA","COMPRIMIDO","QUET XR","37170","CAJAS X 30 COMPRIMIDOS","OTROS TRASTORNOS PSICOTICOS AGUDOS Y TRANSITORIOS","F238"
"2025-04-28T05:00:00.000","URGENCIA CLÍNICA","UNO HEALTHCARE S.A.S.","SIN IUM POR SER FITOTERAPEUTICO","EXTRACTO SECO DE LA CORTEZA DE ABEDUL-BETULINA","100","mg","NO APLICA","NO APLICA","NO APLICA","GEL","FILSUVEZ","72","TUBOS X 23,4 g","EPIDERMOLISIS BULLOSA DISTROFICA","Q812"
"2025-04-28T05:00:00.000","PACIENTE ESPECIFICO","JAASIEL SAS - ORPHANDC G COL S.A.S","1R1060901000100","ROPEGINTERFERON ALFA 2B","500","mcg/mL","NO APLICA","NO APLICA","NO APLICA","SOLUCIÓN INYECTABLE","BESREMI","24","CAJA x UNA (1) JERINGA PRECARGADA X 1 mL","POLICITEMIA VERA","D45X"
"2025-04-28T05:00:00.000","PACIENTE ESPECIFICO","SALUTIS SAS - AUDIFARMA SA","1A1000141000100","ATALUREN","250","mg","NO APLICA","NO APLICA","NO APLICA","POLVO GRANULADO PARA RECONSTITUIR A SUSPENSIÓN ORAL","TRANSLARNA","9","CAJAS X 30 SOBRES","DISTROFIA MUSCULAR","G710"
"2025-04-28T05:00:00.000","PACIENTE ESPECIFICO","SALUTIS SAS - AUDIFARMA SA","1A1001711000100","ATALUREN","125","mg","NO APLICA","NO APLICA","NO APLICA","POLVO GRANULADO PARA RECONSTITUIR A SUSPENSIÓN ORAL","TRANSLARNA","3","CAJAS X 30 SOBRES","TRASTORNOS MIOTONICOS","G711"
"2025-04-28T05:00:00.000","PACIENTE ESPECIFICO","ROCKA INTERNATIONAL SOLUTIONS","1T1001911004100","TOLVAPTAN","15","mg","NO APLICA","NO APLICA","NO APLICA","TABLETA","TOLVAHEAL","144","CAJAS X 10 TABLETAS","RIÑON POLIQUISTICO, TIPO ADULTO","Q612"
"2025-04-28T05:00:00.000","PACIENTE ESPECIFICO","GLOBAL THERAPEUTICS S.A.S","1T1007651003100","TOLVAPTAN","30","mg","NO APLICA","NO APLICA","NO APLICA","TABLETA","TOLVAHEAL","18","CAJA X 10 TABLETAS","RIÑON POLIQUISTICO, TIPO ADULTO","Q612"
"2025-04-28T05:00:00.000","PACIENTE ESPECIFICO","INTERNATIONAL PHARMACEUTICAL PRODUCTS SAS (INPHAPRO SAS)","1P1063861000100","POTASIO CLORURO","600","mg","NO APLICA","NO APLICA","NO APLICA","CAPSULA","KALINOR RETARD P","11","CAJAS X 100 CÁPSULAS","TRASTORNO DEL METABOLISMO DE LOS MINERALES, NO ESPECIFICADO","E839"
"2025-04-23T05:00:00.000","PACIENTE ESPECIFICO","VALENTECH PHARMA COLOMBIA SAS","2E1063651000102","ELEXACAFTOR / TEZACAFTOR / IVACAFTOR","100/50/150","mg","NO APLICA","NO APLICA","NO APLICA","TABLETA","TRIKAFTA","6","CAJAS X 28 DOSIS

CADA CAJA CONTIENE KIT POR 84 TABLETAS, DE ELEXACAFTOR 50mg/ TEZACAFTOR 25mg / IVACAFTOR 37,5mg (56 TABLETAS) & DE IVACAFTOR 75mg (28 TABLETAS)","FIBROSIS QUISTICA CON MANIFESTACIONES PULMONARES","E840"
"2025-04-23T05:00:00.000","PACIENTE ESPECIFICO","IMPROVIT MEDICAL SAS","1T1001911004100","TOLVAPTAN","15","mg","NO APLICA","NO APLICA","NO APLICA","TABLETA","TOLVAHEAL","72","CAJAS X 10 TABLETAS","RIÑON POLIQUISTICO, TIPO ADULTO","Q612"
"2025-04-22T05:00:00.000","MÁS DE UN PACIENTE","BLAU FARMACÉUTICA COLOMBIA SAS","1H1046221002100","HIDROXICARBAMIDA (HIDROXIUREA)","500","mg","NO APLICA","NO APLICA","NO APLICA","CAPSULA","NO REPORTADO","459","CAJAS X 100 CÁPSULAS","LEUCEMIA MONOCITICA CRONICA","C931"
"2025-04-22T05:00:00.000","MÁS DE UN PACIENTE","BLAU FARMACÉUTICA COLOMBIA SAS","1H1046221002100","HIDROXICARBAMIDA (HIDROXIUREA)","500","mg","NO APLICA","NO APLICA","NO APLICA","CAPSULA","NO REPORTADO","74","CAJAS X 100 CÁPSULAS","LEUCEMIA MONOCITICA CRONICA","C931"
"2025-04-22T05:00:00.000","MÁS DE UN PACIENTE","BLAU FARMACÉUTICA COLOMBIA SAS","1H1046221002100","HIDROXICARBAMIDA (HIDROXIUREA)","500","mg","NO APLICA","NO APLICA","NO APLICA","CAPSULA","NO REPORTADO","784","CAJAS X 100 CÁPSULAS","LEUCEMIA MONOCITICA CRONICA","C931"
"2025-04-22T05:00:00.000","MÁS DE UN PACIENTE","BLAU FARMACÉUTICA COLOMBIA SAS","1H1046221002100","HIDROXICARBAMIDA (HIDROXIUREA)","500","mg","NO APLICA","NO APLICA","NO APLICA","CAPSULA","NO REPORTADO","542","CAJAS X 100 CÁPSULAS","LEUCEMIA MONOCITICA CRONICA","C931"
"2025-04-22T05:00:00.000","MÁS DE UN PACIENTE","PISA FARMACÉUTICA DE COLOMBIA S.A.","1B1024501002100","BUPIVACAINA CLORHIDRATO","5","mg/mL","NO APLICA","NO APLICA","NO APLICA","SOLUCIÓN INYECTABLE","BUVACAINA","10000","CAJAS CON UNA (1) AMPOLLETA X 10 mL","ANESTÉSICO","NO REPORTADO"
"2025-04-22T05:00:00.000","MÁS DE UN PACIENTE","PISA FARMACÉUTICA DE COLOMBIA S.A.","1N1025871000100","NOREPINEFRINA","1","mg/mL","NO APLICA","NO APLICA","NO APLICA","SOLUCIÓN INYECTABLE","PRIDAM","2182","CAJA X 10 AMPOLLAS","ESTADOS DE HIPOTENSION AGUDA","NO REPORTADO"
"2025-04-22T05:00:00.000","MÁS DE UN PACIENTE","SICMAFARMA S.A.S.","1B1024501008100","BUPIVACAINA","5","mg/mL","NO APLICA","NO APLICA","NO APLICA","SOLUCIÓN INYECTABLE","NO REPORTADO","2600","CAJAS X 5 AMPOLLAS X 10 ML","ANESTESIA DE LA PIEL","R200"
"2025-04-22T05:00:00.000","MÁS DE UN PACIENTE","SICMAFARMA S.A.S.","1B1024501008100","BUPIVACAINA","5","mg/mL","NO APLICA","NO APLICA","NO APLICA","SOLUCIÓN INYECTABLE","NO REPORTADO","2640","CAJAS X 5 AMPOLLAS X 10 ML","ANESTESIA DE LA PIEL","R200"
"2025-04-22T05:00:00.000","MÁS DE UN PACIENTE","SICMAFARMA S.A.S.","1B1024501008100","BUPIVACAINA","5","mg/mL","NO APLICA","NO APLICA","NO APLICA","SOLUCIÓN INYECTABLE","NO REPORTADO","1320","CAJAS X 5 AMPOLLAS X 10 ML","ANESTESIA DE LA PIEL","R200"
"2025-04-22T05:00:00.000","MÁS DE UN PACIENTE","SICMAFARMA S.A.S.","1B1024501008100","BUPIVACAINA","5","mg/mL","NO APLICA","NO APLICA","NO APLICA","SOLUCIÓN INYECTABLE","NO REPORTADO","2600","CAJAS X 5 AMPOLLAS X 10 ML","ANESTESIA DE LA PIEL","R200"
"2025-04-22T05:00:00.000","MÁS DE UN PACIENTE","SICMAFARMA S.A.S.","1B1024501008100","BUPIVACAINA","5","mg/mL","NO APLICA","NO APLICA","NO APLICA","SOLUCIÓN INYECTABLE","NO REPORTADO","2600","CAJAS X 5 AMPOLLAS X 10 ML","ANESTESIA DE LA PIEL","R200"
"2025-04-22T05:00:00.000","MÁS DE UN PACIENTE","SICMAFARMA S.A.S.","1B1024501008100","BUPIVACAINA","5","mg/mL","NO APLICA","NO APLICA","NO APLICA","SOLUCIÓN INYECTABLE","NO REPORTADO","2600","CAJAS X 5 AMPOLLAS X 10 ML","ANESTESIA DE LA PIEL","R200"
"2025-04-22T05:00:00.000","MÁS DE UN PACIENTE","SICMAFARMA S.A.S.","1B1024501008100","BUPIVACAINA","5","mg/mL","NO APLICA","NO APLICA","NO APLICA","SOLUCIÓN INYECTABLE","NO REPORTADO","2600","CAJAS X 5 AMPOLLAS X 10 ML","ANESTESIA DE LA PIEL","R200"
"2025-04-22T05:00:00.000","MÁS DE UN PACIENTE","SICMAFARMA S.A.S.","1B1024501008100","BUPIVACAINA","5","mg/mL","NO APLICA","NO APLICA","NO APLICA","SOLUCIÓN INYECTABLE","NO REPORTADO","2640","CAJAS X 5 AMPOLLAS X 10 ML","ANESTESIA DE LA PIEL","R200"
"2025-04-22T05:00:00.000","MÁS DE UN PACIENTE","SICMAFARMA S.A.S.","1B1024501008100","BUPIVACAINA","5","mg/mL","NO APLICA","NO APLICA","NO APLICA","SOLUCIÓN INYECTABLE","NO REPORTADO","2600","CAJAS X 5 AMPOLLAS X 10 ML","ANESTESIA DE LA PIEL","R200"
"2025-04-22T05:00:00.000","MÁS DE UN PACIENTE","SICMAFARMA S.A.S.","1B1024501008100","BUPIVACAINA","5","mg/mL","NO APLICA","NO APLICA","NO APLICA","SOLUCIÓN INYECTABLE","NO REPORTADO","2600","CAJAS X 5 AMPOLLAS X 10 ML","ANESTESIA DE LA PIEL","R200"
"2025-04-22T05:00:00.000","MÁS DE UN PACIENTE","SICMAFARMA S.A.S.","1B1024501008100","BUPIVACAINA","5","mg/mL","NO APLICA","NO APLICA","NO APLICA","SOLUCIÓN INYECTABLE","NO REPORTADO","2600","CAJAS X 5 AMPOLLAS X 10 ML","ANESTESIA DE LA PIEL","R200"
"2025-04-22T05:00:00.000","MÁS DE UN PACIENTE","SICMAFARMA S.A.S.","1B1024501008100","BUPIVACAINA","5","mg/mL","NO APLICA","NO APLICA","NO APLICA","SOLUCIÓN INYECTABLE","NO REPORTADO","2600","CAJAS X 5 AMPOLLAS X 10 ML","ANESTESIA DE LA PIEL","R200"
"2025-04-22T05:00:00.000","MÁS DE UN PACIENTE","GLOBAL THERAPEUTICS S.A.S","1I1030991016100","INMUNOGLOBULINA HUMANA NORMAL","50","mg/mL","NO APLICA","NO APLICA","NO APLICA","SOLUCIÓN INYECTABLE","GLOBULIC","3000","FRASCOS AMPULLA (VIAL). CADA VIAL CONTIENE 100 mL","OTROS TRASTORNOS DE LA SANGRE Y DE LOS ORGANOS HEMATOPOYETICOS EN ENFERMEDADES CLASIFICADAS EN OTRA PARTE","D77X"
"2025-04-16T05:00:00.000","MÁS DE UN PACIENTE","SICMAFARMA S.A.S.","1E1005681013100","EPINEFRINA","1","mg/mL","NO APLICA","NO APLICA","NO APLICA","OTRAS SOLUCIONES","SICMAFARMA","489","CAJA X 100 AMPOLLAS DE 1 mL","NO REPORTADO","NO REPORTADO"
"2025-04-16T05:00:00.000","MÁS DE UN PACIENTE","SICMAFARMA S.A.S.","1E1005681013100","EPINEFRINA","1","mg/mL","NO APLICA","NO APLICA","NO APLICA","OTRAS SOLUCIONES","SICMAFARMA","495","CAJA X 100 AMPOLLAS DE 1 mL","NO REPORTADO","NO REPORTADO"
"2025-04-16T05:00:00.000","MÁS DE UN PACIENTE","SICMAFARMA S.A.S.","1E1005681013100","EPINEFRINA","1","mg/mL","NO APLICA","NO APLICA","NO APLICA","OTRAS SOLUCIONES","SICMAFARMA","499","CAJA X 100 AMPOLLAS DE 1 mL","NO REPORTADO","NO REPORTADO"
"2025-04-16T05:00:00.000","MÁS DE UN PACIENTE","SICMAFARMA S.A.S.","1E1005681013100","EPINEFRINA","1","mg/mL","NO APLICA","NO APLICA","NO APLICA","OTRAS SOLUCIONES","SICMAFARMA","498","CAJA X 100 AMPOLLAS DE 1 mL","NO REPORTADO","NO REPORTADO"
"2025-04-16T05:00:00.000","MÁS DE UN PACIENTE","SICMAFARMA S.A.S.","1E1005681013100","EPINEFRINA","1","mg/mL","NO APLICA","NO APLICA","NO APLICA","OTRAS SOLUCIONES","SICMAFARMA","490","CAJA X 100 AMPOLLAS DE 1 mL","NO REPORTADO","NO REPORTADO"
"2025-04-16T05:00:00.000","MÁS DE UN PACIENTE","SICMAFARMA S.A.S.","1E1005681013100","EPINEFRINA","1","mg/mL","NO APLICA","NO APLICA","NO APLICA","OTRAS SOLUCIONES","SICMAFARMA","496","CAJA X 100 AMPOLLAS DE 1 mL","NO REPORTADO","NO REPORTADO"
"2025-04-16T05:00:00.000","PACIENTE ESPECIFICO","GLOBAL THERAPEUTICS S.A.S","1T1001911004100","TOLVAPTAN","15","mg","NO APLICA","NO APLICA","NO APLICA","TABLETA","TOLVAHEAL","144","CAJAS X 10 TABLETAS","RIÑON POLIQUISTICO, TIPO ADULTO","Q612"
"2025-04-15T05:00:00.000","URGENCIA CLÍNICA","HOSPITAL UNIVERSITARIO FUNDACIÓN SANTA FE DE BOGOTA","SIN IUM POR SER EMERGENCIA MÉDICA","AZUL DE PRUSIA","500","mg","NO APLICA","NO APLICA","NO APLICA","CAPSULA","RADIOGARDASE","5","FRASCO X 36 CAPSULAS","OBSERVACION POR SOSPECHA DE OTRAS ENFERMEDADES Y AFECCIONES","Z038"
"2025-04-15T05:00:00.000","URGENCIA CLÍNICA","HOSPITAL UNIVERSITARIO FUNDACIÓN SANTA FE DE BOGOTA","SIN IUM POR SER EMERGENCIA MÉDICA","AZUL DE PRUSIA","0.5","g","NO APLICA","NO APLICA","NO APLICA","CAPSULA","RADIOGARDASE","5","FRASCO X 36 CAPSULAS","ENVENENAMIENTO ACCIDENTAL POR, Y EXPOSICION A OTRAS DROGAS QUE ACTUAN SOBRE EL SISTEMA NERVIOSO AUTONOMO: VIVIENDA","X430"
"2025-04-14T05:00:00.000","PACIENTE ESPECIFICO","IMPROVIT MEDICAL SAS","1T1001911004100","TOLVAPTAN","15","mg","NO APLICA","NO APLICA","NO APLICA","TABLETA","TOLVAHEAL","72","CAJAS X 10 TABLETAS","RIÑON POLIQUISTICO, TIPO ADULTO","Q612"
"2025-04-14T05:00:00.000","MÁS DE UN PACIENTE","REPREFARCO SAS","1R1005521010100","REMIFENTANILO","2","mg","NO APLICA","NO APLICA","NO APLICA","POLVO PARA RECONSTITUIR A SOLUCION INYECTABLE","REPREFARCO","24000","CAJA X 1 VIAL","ANESTÉSICO","NO REPORTADO"
"2025-04-14T05:00:00.000","MÁS DE UN PACIENTE","REPREFARCO SAS","1N1025871003100","NOREPINEFRINA","1","mg/mL","NO APLICA","NO APLICA","NO APLICA","SOLUCIÓN INYECTABLE","NOMBRE COMUN","10000","CAJA X 10 AMPOLLAS DE 4 mL","ANGINA INESTABLE","I200"
"2025-04-14T05:00:00.000","MÁS DE UN PACIENTE","REPREFARCO SAS","1N1025871003100","NOREPINEFRINA","1","mg/mL","NO APLICA","NO APLICA","NO APLICA","SOLUCIÓN INYECTABLE","NOMBRE COMUN","10000","CAJA X 10 AMPOLLAS DE 4 mL","ANGINA INESTABLE","I200"
"2025-04-14T05:00:00.000","PACIENTE ESPECIFICO","AUDIFARMA S.A.","1A1000141000100","ATALUREN","250","mg","NO APLICA","NO APLICA","NO APLICA","POLVO GRANULADO PARA RECONSTITUIR A SUSPENSIÓN ORAL","TRANSLARNA","18","CAJAS X 30 SOBRES","DISTROFIA MUSCULAR","G710"
"2025-04-14T05:00:00.000","PACIENTE ESPECIFICO","AUDIFARMA S.A.","1A1001711000100","ATALUREN","125","mg","NO APLICA","NO APLICA","NO APLICA","POLVO GRANULADO PARA RECONSTITUIR A SUSPENSIÓN ORAL","TRANSLARNA","12","CAJAS X 30 SOBRES","DISTROFIA MUSCULAR","G710"
"2025-04-14T05:00:00.000","PACIENTE ESPECIFICO","AUDIFARMA S.A.","1A1000141000100","ATALUREN","250","mg","NO APLICA","NO APLICA","NO APLICA","POLVO GRANULADO PARA RECONSTITUIR A SUSPENSIÓN ORAL","TRANSLARNA","30","CAJAS X 30 SOBRES","DISTROFIA MUSCULAR","G710"
"2025-04-14T05:00:00.000","MÁS DE UN PACIENTE","LA CASA DE LA SALUD BARRANQUILLA","1L1018031009100","LIDOCAÍNA CLORHIDRATO","20","mg/mL","NO APLICA","NO APLICA","NO APLICA","SOLUCIÓN INYECTABLE","NO REPORTADO","34000","CAJAS PLEGADIZAS X 1 VIAL DE 10ml","ANESTESIA DE LA PIEL","R200"
"2025-04-14T05:00:00.000","PACIENTE ESPECIFICO","SUMA ACTIVA SAS","1M1019571004100","ACETATO DE MEGESTROL","40","mg/mL","NO APLICA","NO APLICA","NO APLICA","SUSPENSION ORAL","NO REPORTADO","6","FRASCO X 240 mL","TUMOR MALIGNO DEL CUERPO DEL PANCREAS","C251"
"2025-04-11T05:00:00.000","MÁS DE UN PACIENTE","REPREFARCO SAS","1M1006621011100","MIDAZOLAM","1","mg/mL","NO APLICA","NO APLICA","NO APLICA","SOLUCIÓN INYECTABLE","REPREFARCO","10000","CAJA X 10 AMPOLLAS DE 5 mL","NO REPORTADO","NO REPORTADO"
"2025-04-11T05:00:00.000","MÁS DE UN PACIENTE","AMAREY NOVA MEDICAL S.A.","1T1049321001100","TOBRAMICINA","75","mg/mL","NO APLICA","NO APLICA","NO APLICA","SOLUCIÓN PARA INHALAR","BRAMITOB","220","CAJAS X 56 AMPOLLAS DE 4 ML","PSEUDOMONAS (AERUGINOSA) (MALLEI) (PSEUDOMALLEI) COMO CAUSA DE ENFERMEDADES CLASIFICADAS EN OTROS CAPITULOS","B965"
"2025-04-11T05:00:00.000","URGENCIA CLÍNICA","UNO HEALTHCARE S.A.S.","1L1063461000100","LUMASIRAN SÓDICO","189","mg/mL","NO APLICA","NO APLICA","NO APLICA","SOLUCIÓN INYECTABLE","OXLUMO","6","CAJA X 1 VIAL DE 0,5 mL","HIPEROXALURIA PRIMARIA TIPO 1","E748"
"2025-04-11T05:00:00.000","MÁS DE UN PACIENTE","REPREFARCO SAS","1A1000281012100","AZUL DE METILENO","10","mg/mL","NO APLICA","NO APLICA","NO APLICA","SOLUCIÓN INYECTABLE","NO REPORTADO","7600","CAJAS POR 5 AMPOLLAS DE 5ml","EFECTO TOXICO DE OTRAS SUSTANCIAS Y LAS NO ESPECIFICADAS: CIANURO","T650"
"2025-04-11T05:00:00.000","URGENCIA CLÍNICA","RUBBY ARISTIZABAL - ABBVIE S.A.S","1E1062201000101","EPCORITAMAB","60","mg/mL","NO APLICA","NO APLICA","NO APLICA","SOLUCIÓN INYECTABLE","EPKINLY","12","CAJAS X 1 VIAL X 0.8 mL","LINFOMA NO HODGKIN FOLICULAR, SIN OTRA ESPECIFICACION","C829"
"2025-04-11T05:00:00.000","MÁS DE UN PACIENTE","REPREFARCO SAS","2B1025061004100","BUPIVACAINA","5","mg/mL","EPINEFRINA","5","µg/ml","SOLUCIÓN INYECTABLE","NO REPORTADO","2800","CAJAS X 10 AMPOLLAS","ANESTESIA","NO REPORTADO"
"2025-04-11T05:00:00.000","MÁS DE UN PACIENTE","REPREFARCO SAS","1B1024501009100","BUPIVACAINA","5","mg/mL","NO APLICA","NO APLICA","NO APLICA","SOLUCIÓN INYECTABLE","NO REPORTADO","2800","CAJAS X 10 AMPOLLAS","ANESTESIA","NO REPORTADO"
"2025-04-11T05:00:00.000","PACIENTE ESPECIFICO","BIOMEDICAL PHARMA S.A.S","1P1019551002100","PROBENECID","500","mg","NO APLICA","NO APLICA","NO APLICA","TABLETA","MARLEX","1","FRASCO X 100 TABLETAS","OTRAS LEUCEMIAS ESPECIFICADAS","C947"
"2025-04-11T05:00:00.000","PACIENTE ESPECIFICO","BIOMEDICAL PHARMA S.A.S","1C1014581000100","CIDOFOVIR","75","mg/mL","NO APLICA","NO APLICA","NO APLICA","SOLUCIÓN INYECTABLE","HERITAGE","4","CAJAS X 1 VIAL X 5mL","OTRAS LEUCEMIAS ESPECIFICADAS","C947"
"2025-04-11T05:00:00.000","MÁS DE UN PACIENTE","REPREFARCO SAS","2B1024281002100","BUPIVACAINA CLORHIDRATO ANHIDRA","5","mg/mL","DEXTROSA MONOHIDRATO","80","mg/ml","SOLUCIÓN INYECTABLE","NO REPORTADO","2800","CAJAS DE 10 AMPOLLAS DE 4 mL","ANESTESIA","NO REPORTADO"
"2025-04-11T05:00:00.000","PACIENTE ESPECIFICO","JAASIEL SAS - ORPHANDC G COL S.A.S","1P1041891001100","PEGCETACOPLAN","54","mg/mL","NO APLICA","NO APLICA","NO APLICA","SOLUCIÓN INYECTABLE","ASPAVELI","48","CAJA X VIAL DE 20 mL","HEMOGLOBINURIA PAROXISTICA NOCTURNA [MARCHIAFAVA-MICHELI]","D595"
"2025-04-11T05:00:00.000","PACIENTE ESPECIFICO","AUDIFARMA S.A.","1V1030561000100","VOLANESORSEN","190","mg/mL","NO APLICA","NO APLICA","NO APLICA","SOLUCIÓN INYECTABLE","WAYLIVRA","12","CAJAS X 1 JERINGA PRELLENADA DE 1.5 mL","HIPERQUILOMICRONEMIA","E783"
"2025-04-11T05:00:00.000","PACIENTE ESPECIFICO","AURELIS MARIA SARABIA LOPEZ - AUDIFARMA S.A.","1A1001711000100","ATALUREN","125","mg","NO APLICA","NO APLICA","NO APLICA","POLVO GRANULADO PARA RECONSTITUIR A SUSPENSIÓN ORAL","TRANSLARNA","18","CAJAS X 30 SOBRES","DISTROFIA MUSCULAR","G710"
"2025-04-11T05:00:00.000","PACIENTE ESPECIFICO","AURELIS MARIA SARABIA LOPEZ - AUDIFARMA S.A.","1A1000141000100","ATALUREN","250","mg","NO APLICA","NO APLICA","NO APLICA","POLVO GRANULADO PARA RECONSTITUIR A SUSPENSIÓN ORAL","TRANSLARNA","30","CAJAS X 30 SOBRES","DISTROFIA MUSCULAR","G710"
"2025-04-11T05:00:00.000","PACIENTE ESPECIFICO","INTERNATIONAL PHARMACEUTICAL PRODUCTS SAS (INPHAPRO SAS)","1V1041501000100","VOSORITIDA","0.8","mg/mL","NO APLICA","NO APLICA","NO APLICA","POLVO LIOFILIZADO PARA RECONSTITUIR A SOLUCIÓN INYECTABLE","VOXZOGO","18","CAJAS X 10 VIALES","ACONDROPLASIA","Q774"
"2025-04-11T05:00:00.000","PACIENTE ESPECIFICO","GLOBAL THERAPEUTICS S.A.S","1T1001911004100","TOLVAPTAN","15","mg","NO APLICA","NO APLICA","NO APLICA","TABLETA","TOLVAHEAL","72","CAJAS X 10 TABLETAS","RIÑON POLIQUISTICO, TIPO ADULTO","Q612"
"2025-04-11T05:00:00.000","MÁS DE UN PACIENTE","ALERGOLOGOS CLÍNICOS ASOCIADOS S.A.S.","VARIOS IUM","EXTRACTOS ALERGÉNICOS","VARIAS","VARIAS","NO APLICA","NO APLICA","NO APLICA","SUSPENSION INYECTABLE","DEPIGOID","2878","VIALES","ALERGIA NO ESPECIFICADA","T784"
